Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ganges_1999-03_r7,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2000-03_r7,0,193955,279157
JRC_GSW1_4_Monthlyhistory_Ganges_2001-03_r7,0,2848,467752
JRC_GSW1_4_Monthlyhistory_Ganges_2002-03_r7,0,37560,433848
JRC_GSW1_4_Monthlyhistory_Ganges_2003-03_r7,0,260893,223861
JRC_GSW1_4_Monthlyhistory_Ganges_2004-03_r7,0,300,472279
JRC_GSW1_4_Monthlyhistory_Ganges_2005-03_r7,0,365,471573
JRC_GSW1_4_Monthlyhistory_Ganges_2006-03_r7,0,561,475314
JRC_GSW1_4_Monthlyhistory_Ganges_2007-03_r7,0,500,472579
JRC_GSW1_4_Monthlyhistory_Ganges_2008-03_r7,0,398,477971
JRC_GSW1_4_Monthlyhistory_Ganges_2009-03_r7,0,1363,473212
JRC_GSW1_4_Monthlyhistory_Ganges_2010-03_r7,0,148695,334837
JRC_GSW1_4_Monthlyhistory_Ganges_2011-03_r7,0,476,474436
JRC_GSW1_4_Monthlyhistory_Ganges_2012-03_r7,0,50852,427020
JRC_GSW1_4_Monthlyhistory_Ganges_2013-03_r7,0,77717,399389
JRC_GSW1_4_Monthlyhistory_Ganges_2014-03_r7,0,0,467128
JRC_GSW1_4_Monthlyhistory_Ganges_2015-03_r7,0,7,470371
JRC_GSW1_4_Monthlyhistory_Ganges_2016-03_r7,0,0,477260
JRC_GSW1_4_Monthlyhistory_Ganges_2017-03_r7,0,117547,363440
JRC_GSW1_4_Monthlyhistory_Ganges_2018-03_r7,0,0,476245
JRC_GSW1_4_Monthlyhistory_Ganges_2019-03_r7,0,26,472469
JRC_GSW1_4_Monthlyhistory_Ganges_2020-03_r7,0,4,468775
JRC_GSW1_4_Monthlyhistory_Ganges_2021-03_r7,0,0,474297
