Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ganges_1999-03_r6,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2000-03_r6,0,99911,372607
JRC_GSW1_4_Monthlyhistory_Ganges_2001-03_r6,0,166567,318291
JRC_GSW1_4_Monthlyhistory_Ganges_2002-03_r6,0,25384,440335
JRC_GSW1_4_Monthlyhistory_Ganges_2003-03_r6,0,81623,390734
JRC_GSW1_4_Monthlyhistory_Ganges_2004-03_r6,0,1122,468449
JRC_GSW1_4_Monthlyhistory_Ganges_2005-03_r6,0,1911,466891
JRC_GSW1_4_Monthlyhistory_Ganges_2006-03_r6,0,1377,471320
JRC_GSW1_4_Monthlyhistory_Ganges_2007-03_r6,0,1216,469965
JRC_GSW1_4_Monthlyhistory_Ganges_2008-03_r6,0,1073,474587
JRC_GSW1_4_Monthlyhistory_Ganges_2009-03_r6,0,1779,470333
JRC_GSW1_4_Monthlyhistory_Ganges_2010-03_r6,0,61583,416633
JRC_GSW1_4_Monthlyhistory_Ganges_2011-03_r6,0,2947,469144
JRC_GSW1_4_Monthlyhistory_Ganges_2012-03_r6,0,93551,381856
JRC_GSW1_4_Monthlyhistory_Ganges_2013-03_r6,0,72724,397007
JRC_GSW1_4_Monthlyhistory_Ganges_2014-03_r6,0,1000,459118
JRC_GSW1_4_Monthlyhistory_Ganges_2015-03_r6,0,1005,462644
JRC_GSW1_4_Monthlyhistory_Ganges_2016-03_r6,0,1001,470841
JRC_GSW1_4_Monthlyhistory_Ganges_2017-03_r6,0,30974,441525
JRC_GSW1_4_Monthlyhistory_Ganges_2018-03_r6,0,1000,468033
JRC_GSW1_4_Monthlyhistory_Ganges_2019-03_r6,0,1061,465534
JRC_GSW1_4_Monthlyhistory_Ganges_2020-03_r6,0,1016,461809
JRC_GSW1_4_Monthlyhistory_Ganges_2021-03_r6,0,1000,467829
