Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ganges_1999-03_r11,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2000-03_r11,0,5,475421
JRC_GSW1_4_Monthlyhistory_Ganges_2001-03_r11,0,82850,398992
JRC_GSW1_4_Monthlyhistory_Ganges_2002-03_r11,0,14376,461622
JRC_GSW1_4_Monthlyhistory_Ganges_2003-03_r11,0,17148,461970
JRC_GSW1_4_Monthlyhistory_Ganges_2004-03_r11,0,29,473935
JRC_GSW1_4_Monthlyhistory_Ganges_2005-03_r11,0,210,478821
JRC_GSW1_4_Monthlyhistory_Ganges_2006-03_r11,0,1080,478815
JRC_GSW1_4_Monthlyhistory_Ganges_2007-03_r11,0,10,477918
JRC_GSW1_4_Monthlyhistory_Ganges_2008-03_r11,0,4,480650
JRC_GSW1_4_Monthlyhistory_Ganges_2009-03_r11,0,57,478170
JRC_GSW1_4_Monthlyhistory_Ganges_2010-03_r11,0,56,484338
JRC_GSW1_4_Monthlyhistory_Ganges_2011-03_r11,0,283,480881
JRC_GSW1_4_Monthlyhistory_Ganges_2012-03_r11,0,6311,475702
JRC_GSW1_4_Monthlyhistory_Ganges_2013-03_r11,0,72375,408044
JRC_GSW1_4_Monthlyhistory_Ganges_2014-03_r11,0,0,473172
JRC_GSW1_4_Monthlyhistory_Ganges_2015-03_r11,0,0,472728
JRC_GSW1_4_Monthlyhistory_Ganges_2016-03_r11,0,0,482142
JRC_GSW1_4_Monthlyhistory_Ganges_2017-03_r11,0,47,479197
JRC_GSW1_4_Monthlyhistory_Ganges_2018-03_r11,0,0,482294
JRC_GSW1_4_Monthlyhistory_Ganges_2019-03_r11,0,1,479533
JRC_GSW1_4_Monthlyhistory_Ganges_2020-03_r11,0,0,471442
JRC_GSW1_4_Monthlyhistory_Ganges_2021-03_r11,0,0,480939
