Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-03_r13,0,8212,465457
JRC_GSW1_4_Monthlyhistory_Indus_2000-03_r13,0,4582,474494
JRC_GSW1_4_Monthlyhistory_Indus_2001-03_r13,0,9205,475731
JRC_GSW1_4_Monthlyhistory_Indus_2002-03_r13,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2003-03_r13,0,43925,449263
JRC_GSW1_4_Monthlyhistory_Indus_2004-03_r13,0,1919,480421
JRC_GSW1_4_Monthlyhistory_Indus_2005-03_r13,0,412,469123
JRC_GSW1_4_Monthlyhistory_Indus_2006-03_r13,0,59387,421630
JRC_GSW1_4_Monthlyhistory_Indus_2007-03_r13,0,50977,428711
JRC_GSW1_4_Monthlyhistory_Indus_2008-03_r13,0,5606,479674
JRC_GSW1_4_Monthlyhistory_Indus_2009-03_r13,0,1158,474317
JRC_GSW1_4_Monthlyhistory_Indus_2010-03_r13,0,4,477344
JRC_GSW1_4_Monthlyhistory_Indus_2011-03_r13,0,56026,423057
JRC_GSW1_4_Monthlyhistory_Indus_2012-03_r13,0,18334,459573
JRC_GSW1_4_Monthlyhistory_Indus_2013-03_r13,0,40943,433066
JRC_GSW1_4_Monthlyhistory_Indus_2014-03_r13,0,69595,402930
JRC_GSW1_4_Monthlyhistory_Indus_2015-03_r13,0,4087,467236
JRC_GSW1_4_Monthlyhistory_Indus_2016-03_r13,0,51,459918
JRC_GSW1_4_Monthlyhistory_Indus_2017-03_r13,0,7,471180
JRC_GSW1_4_Monthlyhistory_Indus_2018-03_r13,0,0,477464
JRC_GSW1_4_Monthlyhistory_Indus_2019-03_r13,0,0,473937
JRC_GSW1_4_Monthlyhistory_Indus_2020-03_r13,0,6673,460907
JRC_GSW1_4_Monthlyhistory_Indus_2021-03_r13,0,730,473974
