Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-03_r10,0,133417,345702
JRC_GSW1_4_Monthlyhistory_Indus_2000-03_r10,0,8111,463336
JRC_GSW1_4_Monthlyhistory_Indus_2001-03_r10,0,11112,465689
JRC_GSW1_4_Monthlyhistory_Indus_2002-03_r10,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2003-03_r10,0,16889,456512
JRC_GSW1_4_Monthlyhistory_Indus_2004-03_r10,0,15214,465159
JRC_GSW1_4_Monthlyhistory_Indus_2005-03_r10,0,7891,461806
JRC_GSW1_4_Monthlyhistory_Indus_2006-03_r10,0,88211,387318
JRC_GSW1_4_Monthlyhistory_Indus_2007-03_r10,0,94212,378471
JRC_GSW1_4_Monthlyhistory_Indus_2008-03_r10,0,6250,472454
JRC_GSW1_4_Monthlyhistory_Indus_2009-03_r10,0,9253,459307
JRC_GSW1_4_Monthlyhistory_Indus_2010-03_r10,0,9933,460060
JRC_GSW1_4_Monthlyhistory_Indus_2011-03_r10,0,87997,383139
JRC_GSW1_4_Monthlyhistory_Indus_2012-03_r10,0,44023,427340
JRC_GSW1_4_Monthlyhistory_Indus_2013-03_r10,0,63092,413558
JRC_GSW1_4_Monthlyhistory_Indus_2014-03_r10,0,107911,356613
JRC_GSW1_4_Monthlyhistory_Indus_2015-03_r10,0,41577,429966
JRC_GSW1_4_Monthlyhistory_Indus_2016-03_r10,0,1188,457554
JRC_GSW1_4_Monthlyhistory_Indus_2017-03_r10,0,916,461519
JRC_GSW1_4_Monthlyhistory_Indus_2018-03_r10,0,0,473110
JRC_GSW1_4_Monthlyhistory_Indus_2019-03_r10,0,0,465661
JRC_GSW1_4_Monthlyhistory_Indus_2020-03_r10,0,12705,451587
JRC_GSW1_4_Monthlyhistory_Indus_2021-03_r10,0,1043,474309
