Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-03_r15,0,25511,452027
JRC_GSW1_4_Monthlyhistory_Indus_2000-03_r15,0,2241,477455
JRC_GSW1_4_Monthlyhistory_Indus_2001-03_r15,0,12032,475442
JRC_GSW1_4_Monthlyhistory_Indus_2002-03_r15,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2003-03_r15,0,55833,443402
JRC_GSW1_4_Monthlyhistory_Indus_2004-03_r15,0,454,485157
JRC_GSW1_4_Monthlyhistory_Indus_2005-03_r15,0,5895,468832
JRC_GSW1_4_Monthlyhistory_Indus_2006-03_r15,0,27665,452811
JRC_GSW1_4_Monthlyhistory_Indus_2007-03_r15,0,44781,435427
JRC_GSW1_4_Monthlyhistory_Indus_2008-03_r15,0,3476,482043
JRC_GSW1_4_Monthlyhistory_Indus_2009-03_r15,0,2022,478295
JRC_GSW1_4_Monthlyhistory_Indus_2010-03_r15,0,1,480405
JRC_GSW1_4_Monthlyhistory_Indus_2011-03_r15,0,5868,468472
JRC_GSW1_4_Monthlyhistory_Indus_2012-03_r15,0,9509,467830
JRC_GSW1_4_Monthlyhistory_Indus_2013-03_r15,0,13678,460308
JRC_GSW1_4_Monthlyhistory_Indus_2014-03_r15,0,43508,429512
JRC_GSW1_4_Monthlyhistory_Indus_2015-03_r15,0,1934,471634
JRC_GSW1_4_Monthlyhistory_Indus_2016-03_r15,0,83,466268
JRC_GSW1_4_Monthlyhistory_Indus_2017-03_r15,0,12,475891
JRC_GSW1_4_Monthlyhistory_Indus_2018-03_r15,0,1,479726
JRC_GSW1_4_Monthlyhistory_Indus_2019-03_r15,0,1,476626
JRC_GSW1_4_Monthlyhistory_Indus_2020-03_r15,0,4247,468007
JRC_GSW1_4_Monthlyhistory_Indus_2021-03_r15,0,684,474383
