Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-03_r1,0,16075,457925
JRC_GSW1_4_Monthlyhistory_Indus_2000-03_r1,0,8191,471870
JRC_GSW1_4_Monthlyhistory_Indus_2001-03_r1,0,6461,477086
JRC_GSW1_4_Monthlyhistory_Indus_2002-03_r1,0,801,481135
JRC_GSW1_4_Monthlyhistory_Indus_2003-03_r1,0,9568,464343
JRC_GSW1_4_Monthlyhistory_Indus_2004-03_r1,0,36610,447946
JRC_GSW1_4_Monthlyhistory_Indus_2005-03_r1,0,35495,439531
JRC_GSW1_4_Monthlyhistory_Indus_2006-03_r1,0,240901,244123
JRC_GSW1_4_Monthlyhistory_Indus_2007-03_r1,0,69598,408724
JRC_GSW1_4_Monthlyhistory_Indus_2008-03_r1,0,1977,476736
JRC_GSW1_4_Monthlyhistory_Indus_2009-03_r1,0,19280,460331
JRC_GSW1_4_Monthlyhistory_Indus_2010-03_r1,0,8022,467859
JRC_GSW1_4_Monthlyhistory_Indus_2011-03_r1,0,6953,466316
JRC_GSW1_4_Monthlyhistory_Indus_2012-03_r1,0,6366,468496
JRC_GSW1_4_Monthlyhistory_Indus_2013-03_r1,0,35654,436673
JRC_GSW1_4_Monthlyhistory_Indus_2014-03_r1,0,43419,431903
JRC_GSW1_4_Monthlyhistory_Indus_2015-03_r1,0,485512,10939
JRC_GSW1_4_Monthlyhistory_Indus_2016-03_r1,0,1423,468596
JRC_GSW1_4_Monthlyhistory_Indus_2017-03_r1,0,3380,471545
JRC_GSW1_4_Monthlyhistory_Indus_2018-03_r1,0,6247,474071
JRC_GSW1_4_Monthlyhistory_Indus_2019-03_r1,0,699,476720
JRC_GSW1_4_Monthlyhistory_Indus_2020-03_r1,0,163421,314132
JRC_GSW1_4_Monthlyhistory_Indus_2021-03_r1,0,885,475579
