Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-03_r14,0,13669,460579
JRC_GSW1_4_Monthlyhistory_Indus_2000-03_r14,0,4023,475161
JRC_GSW1_4_Monthlyhistory_Indus_2001-03_r14,0,10215,476469
JRC_GSW1_4_Monthlyhistory_Indus_2002-03_r14,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2003-03_r14,0,52820,444820
JRC_GSW1_4_Monthlyhistory_Indus_2004-03_r14,0,978,483382
JRC_GSW1_4_Monthlyhistory_Indus_2005-03_r14,0,1498,468245
JRC_GSW1_4_Monthlyhistory_Indus_2006-03_r14,0,35394,444745
JRC_GSW1_4_Monthlyhistory_Indus_2007-03_r14,0,46487,433030
JRC_GSW1_4_Monthlyhistory_Indus_2008-03_r14,0,3588,481378
JRC_GSW1_4_Monthlyhistory_Indus_2009-03_r14,0,1736,475037
JRC_GSW1_4_Monthlyhistory_Indus_2010-03_r14,0,63,478247
JRC_GSW1_4_Monthlyhistory_Indus_2011-03_r14,0,21289,455642
JRC_GSW1_4_Monthlyhistory_Indus_2012-03_r14,0,10629,467890
JRC_GSW1_4_Monthlyhistory_Indus_2013-03_r14,0,17549,454933
JRC_GSW1_4_Monthlyhistory_Indus_2014-03_r14,0,54510,418124
JRC_GSW1_4_Monthlyhistory_Indus_2015-03_r14,0,1437,470147
JRC_GSW1_4_Monthlyhistory_Indus_2016-03_r14,0,107,462557
JRC_GSW1_4_Monthlyhistory_Indus_2017-03_r14,0,71,473067
JRC_GSW1_4_Monthlyhistory_Indus_2018-03_r14,0,63,478674
JRC_GSW1_4_Monthlyhistory_Indus_2019-03_r14,0,63,475312
JRC_GSW1_4_Monthlyhistory_Indus_2020-03_r14,0,4524,465702
JRC_GSW1_4_Monthlyhistory_Indus_2021-03_r14,0,776,474368
