Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-04_r3,0,6,458582
JRC_GSW1_4_Monthlyhistory_Indus_2000-04_r3,0,0,466010
JRC_GSW1_4_Monthlyhistory_Indus_2001-04_r3,0,0,478069
JRC_GSW1_4_Monthlyhistory_Indus_2002-04_r3,0,0,465188
JRC_GSW1_4_Monthlyhistory_Indus_2003-04_r3,0,18,451953
JRC_GSW1_4_Monthlyhistory_Indus_2004-04_r3,0,10288,454013
JRC_GSW1_4_Monthlyhistory_Indus_2005-04_r3,0,14002,447926
JRC_GSW1_4_Monthlyhistory_Indus_2006-04_r3,0,14139,454986
JRC_GSW1_4_Monthlyhistory_Indus_2007-04_r3,0,9527,445315
JRC_GSW1_4_Monthlyhistory_Indus_2008-04_r3,0,6355,453549
JRC_GSW1_4_Monthlyhistory_Indus_2009-04_r3,0,66,460860
JRC_GSW1_4_Monthlyhistory_Indus_2010-04_r3,0,0,465324
JRC_GSW1_4_Monthlyhistory_Indus_2011-04_r3,0,189,461087
JRC_GSW1_4_Monthlyhistory_Indus_2012-04_r3,0,84124,393466
JRC_GSW1_4_Monthlyhistory_Indus_2013-04_r3,0,0,459850
JRC_GSW1_4_Monthlyhistory_Indus_2014-04_r3,0,0,458381
JRC_GSW1_4_Monthlyhistory_Indus_2015-04_r3,0,0,458910
JRC_GSW1_4_Monthlyhistory_Indus_2016-04_r3,0,0,451961
JRC_GSW1_4_Monthlyhistory_Indus_2017-04_r3,0,0,464361
JRC_GSW1_4_Monthlyhistory_Indus_2018-04_r3,0,0,465844
JRC_GSW1_4_Monthlyhistory_Indus_2019-04_r3,0,14858,440973
JRC_GSW1_4_Monthlyhistory_Indus_2020-04_r3,0,130427,337088
JRC_GSW1_4_Monthlyhistory_Indus_2021-04_r3,0,7820,460281
