Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-04_r9,0,0,464534
JRC_GSW1_4_Monthlyhistory_Indus_2000-04_r9,0,0,470881
JRC_GSW1_4_Monthlyhistory_Indus_2001-04_r9,0,0,479077
JRC_GSW1_4_Monthlyhistory_Indus_2002-04_r9,0,10587,461561
JRC_GSW1_4_Monthlyhistory_Indus_2003-04_r9,0,0,466274
JRC_GSW1_4_Monthlyhistory_Indus_2004-04_r9,0,133881,346137
JRC_GSW1_4_Monthlyhistory_Indus_2005-04_r9,0,78452,395352
JRC_GSW1_4_Monthlyhistory_Indus_2006-04_r9,0,190982,288936
JRC_GSW1_4_Monthlyhistory_Indus_2007-04_r9,0,81058,389355
JRC_GSW1_4_Monthlyhistory_Indus_2008-04_r9,0,6431,467470
JRC_GSW1_4_Monthlyhistory_Indus_2009-04_r9,0,1,468934
JRC_GSW1_4_Monthlyhistory_Indus_2010-04_r9,0,0,472106
JRC_GSW1_4_Monthlyhistory_Indus_2011-04_r9,0,7,466316
JRC_GSW1_4_Monthlyhistory_Indus_2012-04_r9,0,281715,207533
JRC_GSW1_4_Monthlyhistory_Indus_2013-04_r9,0,0,464518
JRC_GSW1_4_Monthlyhistory_Indus_2014-04_r9,0,13,463299
JRC_GSW1_4_Monthlyhistory_Indus_2015-04_r9,0,0,463162
JRC_GSW1_4_Monthlyhistory_Indus_2016-04_r9,0,0,459179
JRC_GSW1_4_Monthlyhistory_Indus_2017-04_r9,0,0,468250
JRC_GSW1_4_Monthlyhistory_Indus_2018-04_r9,0,0,471181
JRC_GSW1_4_Monthlyhistory_Indus_2019-04_r9,0,78785,385651
JRC_GSW1_4_Monthlyhistory_Indus_2020-04_r9,0,8216,452759
JRC_GSW1_4_Monthlyhistory_Indus_2021-04_r9,0,47,468555
