Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-04_r6,0,0,454796
JRC_GSW1_4_Monthlyhistory_Indus_2000-04_r6,0,0,469252
JRC_GSW1_4_Monthlyhistory_Indus_2001-04_r6,0,0,480452
JRC_GSW1_4_Monthlyhistory_Indus_2002-04_r6,0,216081,258366
JRC_GSW1_4_Monthlyhistory_Indus_2003-04_r6,0,9,453699
JRC_GSW1_4_Monthlyhistory_Indus_2004-04_r6,0,29363,437852
JRC_GSW1_4_Monthlyhistory_Indus_2005-04_r6,0,23408,439464
JRC_GSW1_4_Monthlyhistory_Indus_2006-04_r6,0,26604,444918
JRC_GSW1_4_Monthlyhistory_Indus_2007-04_r6,0,26042,439520
JRC_GSW1_4_Monthlyhistory_Indus_2008-04_r6,0,34146,430430
JRC_GSW1_4_Monthlyhistory_Indus_2009-04_r6,0,3,461551
JRC_GSW1_4_Monthlyhistory_Indus_2010-04_r6,0,0,463556
JRC_GSW1_4_Monthlyhistory_Indus_2011-04_r6,0,0,460707
JRC_GSW1_4_Monthlyhistory_Indus_2012-04_r6,0,32701,444603
JRC_GSW1_4_Monthlyhistory_Indus_2013-04_r6,0,0,454574
JRC_GSW1_4_Monthlyhistory_Indus_2014-04_r6,0,3,455843
JRC_GSW1_4_Monthlyhistory_Indus_2015-04_r6,0,0,454788
JRC_GSW1_4_Monthlyhistory_Indus_2016-04_r6,0,0,444194
JRC_GSW1_4_Monthlyhistory_Indus_2017-04_r6,0,0,462737
JRC_GSW1_4_Monthlyhistory_Indus_2018-04_r6,0,0,461516
JRC_GSW1_4_Monthlyhistory_Indus_2019-04_r6,0,107,455428
JRC_GSW1_4_Monthlyhistory_Indus_2020-04_r6,0,17272,438890
JRC_GSW1_4_Monthlyhistory_Indus_2021-04_r6,0,594,463231
