Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-04_r8,0,0,463586
JRC_GSW1_4_Monthlyhistory_Indus_2000-04_r8,0,0,469917
JRC_GSW1_4_Monthlyhistory_Indus_2001-04_r8,0,0,478105
JRC_GSW1_4_Monthlyhistory_Indus_2002-04_r8,0,10436,461658
JRC_GSW1_4_Monthlyhistory_Indus_2003-04_r8,0,0,467648
JRC_GSW1_4_Monthlyhistory_Indus_2004-04_r8,0,77163,402390
JRC_GSW1_4_Monthlyhistory_Indus_2005-04_r8,0,62750,410109
JRC_GSW1_4_Monthlyhistory_Indus_2006-04_r8,0,70823,405533
JRC_GSW1_4_Monthlyhistory_Indus_2007-04_r8,0,65686,404260
JRC_GSW1_4_Monthlyhistory_Indus_2008-04_r8,0,45078,432324
JRC_GSW1_4_Monthlyhistory_Indus_2009-04_r8,0,6,470509
JRC_GSW1_4_Monthlyhistory_Indus_2010-04_r8,0,0,471985
JRC_GSW1_4_Monthlyhistory_Indus_2011-04_r8,0,7,462072
JRC_GSW1_4_Monthlyhistory_Indus_2012-04_r8,0,275593,214139
JRC_GSW1_4_Monthlyhistory_Indus_2013-04_r8,0,0,465901
JRC_GSW1_4_Monthlyhistory_Indus_2014-04_r8,0,8,463839
JRC_GSW1_4_Monthlyhistory_Indus_2015-04_r8,0,0,463571
JRC_GSW1_4_Monthlyhistory_Indus_2016-04_r8,0,0,458525
JRC_GSW1_4_Monthlyhistory_Indus_2017-04_r8,0,0,469968
JRC_GSW1_4_Monthlyhistory_Indus_2018-04_r8,0,0,469901
JRC_GSW1_4_Monthlyhistory_Indus_2019-04_r8,0,67817,398983
JRC_GSW1_4_Monthlyhistory_Indus_2020-04_r8,0,26560,434486
JRC_GSW1_4_Monthlyhistory_Indus_2021-04_r8,0,1838,465125
