Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-04_r15,0,1,475159
JRC_GSW1_4_Monthlyhistory_Indus_2000-04_r15,0,1,479550
JRC_GSW1_4_Monthlyhistory_Indus_2001-04_r15,0,6,488494
JRC_GSW1_4_Monthlyhistory_Indus_2002-04_r15,0,196614,291262
JRC_GSW1_4_Monthlyhistory_Indus_2003-04_r15,0,1,478292
JRC_GSW1_4_Monthlyhistory_Indus_2004-04_r15,0,11534,474879
JRC_GSW1_4_Monthlyhistory_Indus_2005-04_r15,0,27469,450376
JRC_GSW1_4_Monthlyhistory_Indus_2006-04_r15,0,329243,165331
JRC_GSW1_4_Monthlyhistory_Indus_2007-04_r15,0,9118,464628
JRC_GSW1_4_Monthlyhistory_Indus_2008-04_r15,0,229,481352
JRC_GSW1_4_Monthlyhistory_Indus_2009-04_r15,0,1,479958
JRC_GSW1_4_Monthlyhistory_Indus_2010-04_r15,0,1,481940
JRC_GSW1_4_Monthlyhistory_Indus_2011-04_r15,0,1,472258
JRC_GSW1_4_Monthlyhistory_Indus_2012-04_r15,0,76831,407352
JRC_GSW1_4_Monthlyhistory_Indus_2013-04_r15,0,1,471641
JRC_GSW1_4_Monthlyhistory_Indus_2014-04_r15,0,1,471481
JRC_GSW1_4_Monthlyhistory_Indus_2015-04_r15,0,1,469492
JRC_GSW1_4_Monthlyhistory_Indus_2016-04_r15,0,1,465490
JRC_GSW1_4_Monthlyhistory_Indus_2017-04_r15,0,1,474060
JRC_GSW1_4_Monthlyhistory_Indus_2018-04_r15,0,1,480312
JRC_GSW1_4_Monthlyhistory_Indus_2019-04_r15,0,1,472884
JRC_GSW1_4_Monthlyhistory_Indus_2020-04_r15,0,1,469806
JRC_GSW1_4_Monthlyhistory_Indus_2021-04_r15,0,8,473414
