Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-04_r14,0,63,470392
JRC_GSW1_4_Monthlyhistory_Indus_2000-04_r14,0,63,477155
JRC_GSW1_4_Monthlyhistory_Indus_2001-04_r14,0,83,488178
JRC_GSW1_4_Monthlyhistory_Indus_2002-04_r14,0,291031,199265
JRC_GSW1_4_Monthlyhistory_Indus_2003-04_r14,0,63,477331
JRC_GSW1_4_Monthlyhistory_Indus_2004-04_r14,0,9523,475110
JRC_GSW1_4_Monthlyhistory_Indus_2005-04_r14,0,23927,450432
JRC_GSW1_4_Monthlyhistory_Indus_2006-04_r14,0,220376,269615
JRC_GSW1_4_Monthlyhistory_Indus_2007-04_r14,0,15971,455213
JRC_GSW1_4_Monthlyhistory_Indus_2008-04_r14,0,513,479081
JRC_GSW1_4_Monthlyhistory_Indus_2009-04_r14,0,63,476123
JRC_GSW1_4_Monthlyhistory_Indus_2010-04_r14,0,63,478850
JRC_GSW1_4_Monthlyhistory_Indus_2011-04_r14,0,63,470368
JRC_GSW1_4_Monthlyhistory_Indus_2012-04_r14,0,200588,284227
JRC_GSW1_4_Monthlyhistory_Indus_2013-04_r14,0,63,469538
JRC_GSW1_4_Monthlyhistory_Indus_2014-04_r14,0,63,469905
JRC_GSW1_4_Monthlyhistory_Indus_2015-04_r14,0,63,467472
JRC_GSW1_4_Monthlyhistory_Indus_2016-04_r14,0,63,461069
JRC_GSW1_4_Monthlyhistory_Indus_2017-04_r14,0,63,468188
JRC_GSW1_4_Monthlyhistory_Indus_2018-04_r14,0,63,476821
JRC_GSW1_4_Monthlyhistory_Indus_2019-04_r14,0,66,468108
JRC_GSW1_4_Monthlyhistory_Indus_2020-04_r14,0,63,465734
JRC_GSW1_4_Monthlyhistory_Indus_2021-04_r14,0,63,472065
