Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-04_r10,0,0,461612
JRC_GSW1_4_Monthlyhistory_Indus_2000-04_r10,0,0,468625
JRC_GSW1_4_Monthlyhistory_Indus_2001-04_r10,0,6,480480
JRC_GSW1_4_Monthlyhistory_Indus_2002-04_r10,0,11912,459236
JRC_GSW1_4_Monthlyhistory_Indus_2003-04_r10,0,0,463924
JRC_GSW1_4_Monthlyhistory_Indus_2004-04_r10,0,132939,345199
JRC_GSW1_4_Monthlyhistory_Indus_2005-04_r10,0,78475,395406
JRC_GSW1_4_Monthlyhistory_Indus_2006-04_r10,0,290864,192554
JRC_GSW1_4_Monthlyhistory_Indus_2007-04_r10,0,78034,390161
JRC_GSW1_4_Monthlyhistory_Indus_2008-04_r10,0,6661,464826
JRC_GSW1_4_Monthlyhistory_Indus_2009-04_r10,0,0,465735
JRC_GSW1_4_Monthlyhistory_Indus_2010-04_r10,0,0,468087
JRC_GSW1_4_Monthlyhistory_Indus_2011-04_r10,0,0,465549
JRC_GSW1_4_Monthlyhistory_Indus_2012-04_r10,0,298154,189598
JRC_GSW1_4_Monthlyhistory_Indus_2013-04_r10,0,0,461832
JRC_GSW1_4_Monthlyhistory_Indus_2014-04_r10,0,253,460840
JRC_GSW1_4_Monthlyhistory_Indus_2015-04_r10,0,0,462394
JRC_GSW1_4_Monthlyhistory_Indus_2016-04_r10,0,0,454677
JRC_GSW1_4_Monthlyhistory_Indus_2017-04_r10,0,0,463124
JRC_GSW1_4_Monthlyhistory_Indus_2018-04_r10,0,0,467229
JRC_GSW1_4_Monthlyhistory_Indus_2019-04_r10,0,83288,376822
JRC_GSW1_4_Monthlyhistory_Indus_2020-04_r10,0,245,456461
JRC_GSW1_4_Monthlyhistory_Indus_2021-04_r10,0,92,465983
