Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-04_r5,0,0,453167
JRC_GSW1_4_Monthlyhistory_Indus_2000-04_r5,0,1,463362
JRC_GSW1_4_Monthlyhistory_Indus_2001-04_r5,0,0,476879
JRC_GSW1_4_Monthlyhistory_Indus_2002-04_r5,0,60821,406925
JRC_GSW1_4_Monthlyhistory_Indus_2003-04_r5,0,18,452281
JRC_GSW1_4_Monthlyhistory_Indus_2004-04_r5,0,17209,448975
JRC_GSW1_4_Monthlyhistory_Indus_2005-04_r5,0,14632,446977
JRC_GSW1_4_Monthlyhistory_Indus_2006-04_r5,0,16130,454261
JRC_GSW1_4_Monthlyhistory_Indus_2007-04_r5,0,15316,447743
JRC_GSW1_4_Monthlyhistory_Indus_2008-04_r5,0,7170,455397
JRC_GSW1_4_Monthlyhistory_Indus_2009-04_r5,0,1,462388
JRC_GSW1_4_Monthlyhistory_Indus_2010-04_r5,0,0,466518
JRC_GSW1_4_Monthlyhistory_Indus_2011-04_r5,0,0,463318
JRC_GSW1_4_Monthlyhistory_Indus_2012-04_r5,0,47427,430884
JRC_GSW1_4_Monthlyhistory_Indus_2013-04_r5,0,0,455602
JRC_GSW1_4_Monthlyhistory_Indus_2014-04_r5,0,0,456498
JRC_GSW1_4_Monthlyhistory_Indus_2015-04_r5,0,0,453902
JRC_GSW1_4_Monthlyhistory_Indus_2016-04_r5,0,0,443834
JRC_GSW1_4_Monthlyhistory_Indus_2017-04_r5,0,0,461843
JRC_GSW1_4_Monthlyhistory_Indus_2018-04_r5,0,0,462936
JRC_GSW1_4_Monthlyhistory_Indus_2019-04_r5,0,630,455013
JRC_GSW1_4_Monthlyhistory_Indus_2020-04_r5,0,22460,433093
JRC_GSW1_4_Monthlyhistory_Indus_2021-04_r5,0,1200,462607
