Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ganges_1999-04_r10,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2000-04_r10,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2001-04_r10,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2002-04_r10,0,547,479259
JRC_GSW1_4_Monthlyhistory_Ganges_2003-04_r10,0,0,476843
JRC_GSW1_4_Monthlyhistory_Ganges_2004-04_r10,0,904,477121
JRC_GSW1_4_Monthlyhistory_Ganges_2005-04_r10,0,9906,471019
JRC_GSW1_4_Monthlyhistory_Ganges_2006-04_r10,0,0,480101
JRC_GSW1_4_Monthlyhistory_Ganges_2007-04_r10,0,0,477623
JRC_GSW1_4_Monthlyhistory_Ganges_2008-04_r10,0,1087,478936
JRC_GSW1_4_Monthlyhistory_Ganges_2009-04_r10,0,0,477246
JRC_GSW1_4_Monthlyhistory_Ganges_2010-04_r10,0,0,481591
JRC_GSW1_4_Monthlyhistory_Ganges_2011-04_r10,0,43923,439726
JRC_GSW1_4_Monthlyhistory_Ganges_2012-04_r10,0,35918,442903
JRC_GSW1_4_Monthlyhistory_Ganges_2013-04_r10,0,0,477680
JRC_GSW1_4_Monthlyhistory_Ganges_2014-04_r10,0,0,473204
JRC_GSW1_4_Monthlyhistory_Ganges_2015-04_r10,0,40,474925
JRC_GSW1_4_Monthlyhistory_Ganges_2016-04_r10,0,0,482601
JRC_GSW1_4_Monthlyhistory_Ganges_2017-04_r10,0,0,478247
JRC_GSW1_4_Monthlyhistory_Ganges_2018-04_r10,0,0,482063
JRC_GSW1_4_Monthlyhistory_Ganges_2019-04_r10,0,0,476013
JRC_GSW1_4_Monthlyhistory_Ganges_2020-04_r10,0,0,472938
JRC_GSW1_4_Monthlyhistory_Ganges_2021-04_r10,0,0,480895
