Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ganges_1999-04_r1,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2000-04_r1,0,24293,452613
JRC_GSW1_4_Monthlyhistory_Ganges_2001-04_r1,0,126,473612
JRC_GSW1_4_Monthlyhistory_Ganges_2002-04_r1,0,92199,384668
JRC_GSW1_4_Monthlyhistory_Ganges_2003-04_r1,0,49187,427058
JRC_GSW1_4_Monthlyhistory_Ganges_2004-04_r1,0,81317,392120
JRC_GSW1_4_Monthlyhistory_Ganges_2005-04_r1,0,126,473988
JRC_GSW1_4_Monthlyhistory_Ganges_2006-04_r1,0,85916,397712
JRC_GSW1_4_Monthlyhistory_Ganges_2007-04_r1,0,126,476370
JRC_GSW1_4_Monthlyhistory_Ganges_2008-04_r1,0,3335,473884
JRC_GSW1_4_Monthlyhistory_Ganges_2009-04_r1,0,126,477782
JRC_GSW1_4_Monthlyhistory_Ganges_2010-04_r1,0,126,480524
JRC_GSW1_4_Monthlyhistory_Ganges_2011-04_r1,0,62177,418943
JRC_GSW1_4_Monthlyhistory_Ganges_2012-04_r1,0,50711,429024
JRC_GSW1_4_Monthlyhistory_Ganges_2013-04_r1,0,71866,408697
JRC_GSW1_4_Monthlyhistory_Ganges_2014-04_r1,0,126,473420
JRC_GSW1_4_Monthlyhistory_Ganges_2015-04_r1,0,31227,444389
JRC_GSW1_4_Monthlyhistory_Ganges_2016-04_r1,0,126,478484
JRC_GSW1_4_Monthlyhistory_Ganges_2017-04_r1,0,126,477500
JRC_GSW1_4_Monthlyhistory_Ganges_2018-04_r1,0,126,476605
JRC_GSW1_4_Monthlyhistory_Ganges_2019-04_r1,0,126,475019
JRC_GSW1_4_Monthlyhistory_Ganges_2020-04_r1,0,126,472596
JRC_GSW1_4_Monthlyhistory_Ganges_2021-04_r1,0,126,478446
