Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ganges_1999-04_r6,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2000-04_r6,0,119017,353496
JRC_GSW1_4_Monthlyhistory_Ganges_2001-04_r6,0,123480,352053
JRC_GSW1_4_Monthlyhistory_Ganges_2002-04_r6,0,24514,445486
JRC_GSW1_4_Monthlyhistory_Ganges_2003-04_r6,0,37733,438101
JRC_GSW1_4_Monthlyhistory_Ganges_2004-04_r6,0,25411,444869
JRC_GSW1_4_Monthlyhistory_Ganges_2005-04_r6,0,21745,450433
JRC_GSW1_4_Monthlyhistory_Ganges_2006-04_r6,0,1057,472614
JRC_GSW1_4_Monthlyhistory_Ganges_2007-04_r6,0,1106,470148
JRC_GSW1_4_Monthlyhistory_Ganges_2008-04_r6,0,7503,469251
JRC_GSW1_4_Monthlyhistory_Ganges_2009-04_r6,0,1000,470349
JRC_GSW1_4_Monthlyhistory_Ganges_2010-04_r6,0,1000,473832
JRC_GSW1_4_Monthlyhistory_Ganges_2011-04_r6,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2012-04_r6,0,46286,426720
JRC_GSW1_4_Monthlyhistory_Ganges_2013-04_r6,0,1000,469052
JRC_GSW1_4_Monthlyhistory_Ganges_2014-04_r6,0,1000,462956
JRC_GSW1_4_Monthlyhistory_Ganges_2015-04_r6,0,5520,459870
JRC_GSW1_4_Monthlyhistory_Ganges_2016-04_r6,0,15622,457685
JRC_GSW1_4_Monthlyhistory_Ganges_2017-04_r6,0,5839,462414
JRC_GSW1_4_Monthlyhistory_Ganges_2018-04_r6,0,1000,469607
JRC_GSW1_4_Monthlyhistory_Ganges_2019-04_r6,0,1001,464932
JRC_GSW1_4_Monthlyhistory_Ganges_2020-04_r6,0,1000,461822
JRC_GSW1_4_Monthlyhistory_Ganges_2021-04_r6,0,27555,447606
