Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-02_r3,0,4620,458010
JRC_GSW1_4_Monthlyhistory_Indus_2000-02_r3,0,6649,461557
JRC_GSW1_4_Monthlyhistory_Indus_2001-02_r3,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2002-02_r3,0,170268,314855
JRC_GSW1_4_Monthlyhistory_Indus_2003-02_r3,0,46468,429057
JRC_GSW1_4_Monthlyhistory_Indus_2004-02_r3,0,34730,434417
JRC_GSW1_4_Monthlyhistory_Indus_2005-02_r3,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2006-02_r3,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2007-02_r3,0,20232,447151
JRC_GSW1_4_Monthlyhistory_Indus_2008-02_r3,0,59404,410346
JRC_GSW1_4_Monthlyhistory_Indus_2009-02_r3,0,15944,455602
JRC_GSW1_4_Monthlyhistory_Indus_2010-02_r3,0,5843,464554
JRC_GSW1_4_Monthlyhistory_Indus_2011-02_r3,0,498808,37
JRC_GSW1_4_Monthlyhistory_Indus_2012-02_r3,0,23017,440198
JRC_GSW1_4_Monthlyhistory_Indus_2013-02_r3,0,55898,404355
JRC_GSW1_4_Monthlyhistory_Indus_2014-02_r3,0,4264,460765
JRC_GSW1_4_Monthlyhistory_Indus_2015-02_r3,0,499950,50
JRC_GSW1_4_Monthlyhistory_Indus_2016-02_r3,0,1104,459989
JRC_GSW1_4_Monthlyhistory_Indus_2017-02_r3,0,2318,463396
JRC_GSW1_4_Monthlyhistory_Indus_2018-02_r3,0,4179,468253
JRC_GSW1_4_Monthlyhistory_Indus_2019-02_r3,0,4093,462380
JRC_GSW1_4_Monthlyhistory_Indus_2020-02_r3,0,6157,458972
JRC_GSW1_4_Monthlyhistory_Indus_2021-02_r3,0,220196,247403
