Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-02_r8,0,8311,459096
JRC_GSW1_4_Monthlyhistory_Indus_2000-02_r8,0,10896,459317
JRC_GSW1_4_Monthlyhistory_Indus_2001-02_r8,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2002-02_r8,0,34143,446698
JRC_GSW1_4_Monthlyhistory_Indus_2003-02_r8,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2004-02_r8,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2005-02_r8,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2006-02_r8,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2007-02_r8,0,85661,394676
JRC_GSW1_4_Monthlyhistory_Indus_2008-02_r8,0,106049,372518
JRC_GSW1_4_Monthlyhistory_Indus_2009-02_r8,0,74421,405240
JRC_GSW1_4_Monthlyhistory_Indus_2010-02_r8,0,6740,468259
JRC_GSW1_4_Monthlyhistory_Indus_2011-02_r8,0,306128,159720
JRC_GSW1_4_Monthlyhistory_Indus_2012-02_r8,0,82949,388525
JRC_GSW1_4_Monthlyhistory_Indus_2013-02_r8,0,147820,325829
JRC_GSW1_4_Monthlyhistory_Indus_2014-02_r8,0,7374,463175
JRC_GSW1_4_Monthlyhistory_Indus_2015-02_r8,0,494681,2462
JRC_GSW1_4_Monthlyhistory_Indus_2016-02_r8,0,2811,458349
JRC_GSW1_4_Monthlyhistory_Indus_2017-02_r8,0,3100,465778
JRC_GSW1_4_Monthlyhistory_Indus_2018-02_r8,0,6705,469865
JRC_GSW1_4_Monthlyhistory_Indus_2019-02_r8,0,16001,456309
JRC_GSW1_4_Monthlyhistory_Indus_2020-02_r8,0,9431,459660
JRC_GSW1_4_Monthlyhistory_Indus_2021-02_r8,0,91676,376056
