Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-02_r9,0,11445,456869
JRC_GSW1_4_Monthlyhistory_Indus_2000-02_r9,0,15438,456003
JRC_GSW1_4_Monthlyhistory_Indus_2001-02_r9,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2002-02_r9,0,34487,444896
JRC_GSW1_4_Monthlyhistory_Indus_2003-02_r9,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2004-02_r9,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2005-02_r9,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2006-02_r9,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2007-02_r9,0,102713,378925
JRC_GSW1_4_Monthlyhistory_Indus_2008-02_r9,0,109428,370216
JRC_GSW1_4_Monthlyhistory_Indus_2009-02_r9,0,92965,387532
JRC_GSW1_4_Monthlyhistory_Indus_2010-02_r9,0,6597,468418
JRC_GSW1_4_Monthlyhistory_Indus_2011-02_r9,0,79094,387147
JRC_GSW1_4_Monthlyhistory_Indus_2012-02_r9,0,96727,375842
JRC_GSW1_4_Monthlyhistory_Indus_2013-02_r9,0,133948,341122
JRC_GSW1_4_Monthlyhistory_Indus_2014-02_r9,0,8230,462017
JRC_GSW1_4_Monthlyhistory_Indus_2015-02_r9,0,498015,999
JRC_GSW1_4_Monthlyhistory_Indus_2016-02_r9,0,2874,459668
JRC_GSW1_4_Monthlyhistory_Indus_2017-02_r9,0,2371,463284
JRC_GSW1_4_Monthlyhistory_Indus_2018-02_r9,0,6332,468238
JRC_GSW1_4_Monthlyhistory_Indus_2019-02_r9,0,59604,417660
JRC_GSW1_4_Monthlyhistory_Indus_2020-02_r9,0,9546,461288
JRC_GSW1_4_Monthlyhistory_Indus_2021-02_r9,0,91876,377785
