Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ghangara_1999-03_r4,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ghangara_2000-03_r4,0,496734,3110
JRC_GSW1_4_Monthlyhistory_Ghangara_2001-03_r4,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ghangara_2002-03_r4,0,489689,9855
JRC_GSW1_4_Monthlyhistory_Ghangara_2003-03_r4,0,2262,490723
JRC_GSW1_4_Monthlyhistory_Ghangara_2004-03_r4,0,4773,489243
JRC_GSW1_4_Monthlyhistory_Ghangara_2005-03_r4,0,18,492848
JRC_GSW1_4_Monthlyhistory_Ghangara_2006-03_r4,0,814,492702
JRC_GSW1_4_Monthlyhistory_Ghangara_2007-03_r4,0,0,488205
JRC_GSW1_4_Monthlyhistory_Ghangara_2008-03_r4,0,773,493015
JRC_GSW1_4_Monthlyhistory_Ghangara_2009-03_r4,0,7,491352
JRC_GSW1_4_Monthlyhistory_Ghangara_2010-03_r4,0,73093,421059
JRC_GSW1_4_Monthlyhistory_Ghangara_2011-03_r4,0,8,493187
JRC_GSW1_4_Monthlyhistory_Ghangara_2012-03_r4,0,23360,471325
JRC_GSW1_4_Monthlyhistory_Ghangara_2013-03_r4,0,91615,399188
JRC_GSW1_4_Monthlyhistory_Ghangara_2014-03_r4,0,15,487798
JRC_GSW1_4_Monthlyhistory_Ghangara_2015-03_r4,0,35,487316
JRC_GSW1_4_Monthlyhistory_Ghangara_2016-03_r4,0,2,493625
JRC_GSW1_4_Monthlyhistory_Ghangara_2017-03_r4,0,0,493502
JRC_GSW1_4_Monthlyhistory_Ghangara_2018-03_r4,0,0,492968
JRC_GSW1_4_Monthlyhistory_Ghangara_2019-03_r4,0,0,491268
JRC_GSW1_4_Monthlyhistory_Ghangara_2020-03_r4,0,118,488050
JRC_GSW1_4_Monthlyhistory_Ghangara_2021-03_r4,0,3,493017
