Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ghangara_1999-03_r6,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ghangara_2000-03_r6,0,493,492697
JRC_GSW1_4_Monthlyhistory_Ghangara_2001-03_r6,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ghangara_2002-03_r6,0,705,492624
JRC_GSW1_4_Monthlyhistory_Ghangara_2003-03_r6,0,751,492330
JRC_GSW1_4_Monthlyhistory_Ghangara_2004-03_r6,0,138,493116
JRC_GSW1_4_Monthlyhistory_Ghangara_2005-03_r6,0,205,492618
JRC_GSW1_4_Monthlyhistory_Ghangara_2006-03_r6,0,46613,447335
JRC_GSW1_4_Monthlyhistory_Ghangara_2007-03_r6,0,339,488955
JRC_GSW1_4_Monthlyhistory_Ghangara_2008-03_r6,0,43842,450394
JRC_GSW1_4_Monthlyhistory_Ghangara_2009-03_r6,0,242,491670
JRC_GSW1_4_Monthlyhistory_Ghangara_2010-03_r6,0,138,491812
JRC_GSW1_4_Monthlyhistory_Ghangara_2011-03_r6,0,12012,481198
JRC_GSW1_4_Monthlyhistory_Ghangara_2012-03_r6,0,491,493344
JRC_GSW1_4_Monthlyhistory_Ghangara_2013-03_r6,0,69927,420869
JRC_GSW1_4_Monthlyhistory_Ghangara_2014-03_r6,0,481,485554
JRC_GSW1_4_Monthlyhistory_Ghangara_2015-03_r6,0,2231,484198
JRC_GSW1_4_Monthlyhistory_Ghangara_2016-03_r6,0,179,492660
JRC_GSW1_4_Monthlyhistory_Ghangara_2017-03_r6,0,183,492296
JRC_GSW1_4_Monthlyhistory_Ghangara_2018-03_r6,0,138,491582
JRC_GSW1_4_Monthlyhistory_Ghangara_2019-03_r6,0,138,489754
JRC_GSW1_4_Monthlyhistory_Ghangara_2020-03_r6,0,158,486765
JRC_GSW1_4_Monthlyhistory_Ghangara_2021-03_r6,0,138,491738
