Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ghangara_1999-03_r10,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ghangara_2000-03_r10,0,342328,155058
JRC_GSW1_4_Monthlyhistory_Ghangara_2001-03_r10,0,3128,491067
JRC_GSW1_4_Monthlyhistory_Ghangara_2002-03_r10,0,384898,112946
JRC_GSW1_4_Monthlyhistory_Ghangara_2003-03_r10,0,8613,487270
JRC_GSW1_4_Monthlyhistory_Ghangara_2004-03_r10,0,2716,490825
JRC_GSW1_4_Monthlyhistory_Ghangara_2005-03_r10,0,6268,485142
JRC_GSW1_4_Monthlyhistory_Ghangara_2006-03_r10,0,1694,490356
JRC_GSW1_4_Monthlyhistory_Ghangara_2007-03_r10,0,27110,460086
JRC_GSW1_4_Monthlyhistory_Ghangara_2008-03_r10,0,112402,381947
JRC_GSW1_4_Monthlyhistory_Ghangara_2009-03_r10,0,473,489218
JRC_GSW1_4_Monthlyhistory_Ghangara_2010-03_r10,0,42,488567
JRC_GSW1_4_Monthlyhistory_Ghangara_2011-03_r10,0,0,490940
JRC_GSW1_4_Monthlyhistory_Ghangara_2012-03_r10,0,44131,448266
JRC_GSW1_4_Monthlyhistory_Ghangara_2013-03_r10,0,57361,427962
JRC_GSW1_4_Monthlyhistory_Ghangara_2014-03_r10,0,68,480719
JRC_GSW1_4_Monthlyhistory_Ghangara_2015-03_r10,0,258,476932
JRC_GSW1_4_Monthlyhistory_Ghangara_2016-03_r10,0,0,490808
JRC_GSW1_4_Monthlyhistory_Ghangara_2017-03_r10,0,4,489089
JRC_GSW1_4_Monthlyhistory_Ghangara_2018-03_r10,0,0,490022
JRC_GSW1_4_Monthlyhistory_Ghangara_2019-03_r10,0,1,486032
JRC_GSW1_4_Monthlyhistory_Ghangara_2020-03_r10,0,23,480388
JRC_GSW1_4_Monthlyhistory_Ghangara_2021-03_r10,0,356,490623
