Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-01_r2,0,493596,5382
JRC_GSW1_4_Monthlyhistory_Indus_2000-01_r2,0,268433,220312
JRC_GSW1_4_Monthlyhistory_Indus_2001-01_r2,0,261738,228502
JRC_GSW1_4_Monthlyhistory_Indus_2002-01_r2,0,263425,228614
JRC_GSW1_4_Monthlyhistory_Indus_2003-01_r2,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2004-01_r2,0,286463,200671
JRC_GSW1_4_Monthlyhistory_Indus_2005-01_r2,0,263931,224799
JRC_GSW1_4_Monthlyhistory_Indus_2006-01_r2,0,417934,74278
JRC_GSW1_4_Monthlyhistory_Indus_2007-01_r2,0,451118,39680
JRC_GSW1_4_Monthlyhistory_Indus_2008-01_r2,0,267328,224009
JRC_GSW1_4_Monthlyhistory_Indus_2009-01_r2,0,277570,216368
JRC_GSW1_4_Monthlyhistory_Indus_2010-01_r2,0,345676,146982
JRC_GSW1_4_Monthlyhistory_Indus_2011-01_r2,0,262231,228584
JRC_GSW1_4_Monthlyhistory_Indus_2012-01_r2,0,283966,204939
JRC_GSW1_4_Monthlyhistory_Indus_2013-01_r2,0,415261,73752
JRC_GSW1_4_Monthlyhistory_Indus_2014-01_r2,0,258900,229741
JRC_GSW1_4_Monthlyhistory_Indus_2015-01_r2,0,274466,218354
JRC_GSW1_4_Monthlyhistory_Indus_2016-01_r2,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2017-01_r2,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2018-01_r2,0,37208,442323
JRC_GSW1_4_Monthlyhistory_Indus_2019-01_r2,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2020-01_r2,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2021-01_r2,0,119179,356859
