Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-01_r5,0,488864,5817
JRC_GSW1_4_Monthlyhistory_Indus_2000-01_r5,0,56035,417213
JRC_GSW1_4_Monthlyhistory_Indus_2001-01_r5,0,14674,459142
JRC_GSW1_4_Monthlyhistory_Indus_2002-01_r5,0,22969,457423
JRC_GSW1_4_Monthlyhistory_Indus_2003-01_r5,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2004-01_r5,0,203562,272519
JRC_GSW1_4_Monthlyhistory_Indus_2005-01_r5,0,57197,421174
JRC_GSW1_4_Monthlyhistory_Indus_2006-01_r5,0,298002,180755
JRC_GSW1_4_Monthlyhistory_Indus_2007-01_r5,0,412386,69354
JRC_GSW1_4_Monthlyhistory_Indus_2008-01_r5,0,59307,417583
JRC_GSW1_4_Monthlyhistory_Indus_2009-01_r5,0,77218,405073
JRC_GSW1_4_Monthlyhistory_Indus_2010-01_r5,0,340978,141686
JRC_GSW1_4_Monthlyhistory_Indus_2011-01_r5,0,44915,432822
JRC_GSW1_4_Monthlyhistory_Indus_2012-01_r5,0,88312,385545
JRC_GSW1_4_Monthlyhistory_Indus_2013-01_r5,0,398895,73470
JRC_GSW1_4_Monthlyhistory_Indus_2014-01_r5,0,9094,464063
JRC_GSW1_4_Monthlyhistory_Indus_2015-01_r5,0,202367,276208
JRC_GSW1_4_Monthlyhistory_Indus_2016-01_r5,0,499878,79
JRC_GSW1_4_Monthlyhistory_Indus_2017-01_r5,0,353566,139259
JRC_GSW1_4_Monthlyhistory_Indus_2018-01_r5,0,232308,247168
JRC_GSW1_4_Monthlyhistory_Indus_2019-01_r5,0,242762,244215
JRC_GSW1_4_Monthlyhistory_Indus_2020-01_r5,0,496498,3221
JRC_GSW1_4_Monthlyhistory_Indus_2021-01_r5,0,222933,257130
