Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-01_r9,0,470140,20201
JRC_GSW1_4_Monthlyhistory_Indus_2000-01_r9,0,65713,410477
JRC_GSW1_4_Monthlyhistory_Indus_2001-01_r9,0,17893,458772
JRC_GSW1_4_Monthlyhistory_Indus_2002-01_r9,0,37198,446538
JRC_GSW1_4_Monthlyhistory_Indus_2003-01_r9,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2004-01_r9,0,443910,49508
JRC_GSW1_4_Monthlyhistory_Indus_2005-01_r9,0,113063,368425
JRC_GSW1_4_Monthlyhistory_Indus_2006-01_r9,0,397957,81710
JRC_GSW1_4_Monthlyhistory_Indus_2007-01_r9,0,423354,60124
JRC_GSW1_4_Monthlyhistory_Indus_2008-01_r9,0,132829,346993
JRC_GSW1_4_Monthlyhistory_Indus_2009-01_r9,0,243999,241056
JRC_GSW1_4_Monthlyhistory_Indus_2010-01_r9,0,470493,16122
JRC_GSW1_4_Monthlyhistory_Indus_2011-01_r9,0,62229,416590
JRC_GSW1_4_Monthlyhistory_Indus_2012-01_r9,0,286340,189596
JRC_GSW1_4_Monthlyhistory_Indus_2013-01_r9,0,449600,30568
JRC_GSW1_4_Monthlyhistory_Indus_2014-01_r9,0,8311,467263
JRC_GSW1_4_Monthlyhistory_Indus_2015-01_r9,0,129649,362381
JRC_GSW1_4_Monthlyhistory_Indus_2016-01_r9,0,494836,3581
JRC_GSW1_4_Monthlyhistory_Indus_2017-01_r9,0,117751,363010
JRC_GSW1_4_Monthlyhistory_Indus_2018-01_r9,0,433406,51026
JRC_GSW1_4_Monthlyhistory_Indus_2019-01_r9,0,17720,460430
JRC_GSW1_4_Monthlyhistory_Indus_2020-01_r9,0,18105,460072
JRC_GSW1_4_Monthlyhistory_Indus_2021-01_r9,0,154197,323687
