Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-01_r4,0,499780,102
JRC_GSW1_4_Monthlyhistory_Indus_2000-01_r4,0,37493,435852
JRC_GSW1_4_Monthlyhistory_Indus_2001-01_r4,0,13521,459743
JRC_GSW1_4_Monthlyhistory_Indus_2002-01_r4,0,16997,462086
JRC_GSW1_4_Monthlyhistory_Indus_2003-01_r4,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2004-01_r4,0,138878,336558
JRC_GSW1_4_Monthlyhistory_Indus_2005-01_r4,0,50382,428291
JRC_GSW1_4_Monthlyhistory_Indus_2006-01_r4,0,346445,132868
JRC_GSW1_4_Monthlyhistory_Indus_2007-01_r4,0,403676,77206
JRC_GSW1_4_Monthlyhistory_Indus_2008-01_r4,0,36100,440470
JRC_GSW1_4_Monthlyhistory_Indus_2009-01_r4,0,63689,419644
JRC_GSW1_4_Monthlyhistory_Indus_2010-01_r4,0,270560,210592
JRC_GSW1_4_Monthlyhistory_Indus_2011-01_r4,0,37553,440765
JRC_GSW1_4_Monthlyhistory_Indus_2012-01_r4,0,64287,408497
JRC_GSW1_4_Monthlyhistory_Indus_2013-01_r4,0,397182,76045
JRC_GSW1_4_Monthlyhistory_Indus_2014-01_r4,0,5663,466577
JRC_GSW1_4_Monthlyhistory_Indus_2015-01_r4,0,205044,277013
JRC_GSW1_4_Monthlyhistory_Indus_2016-01_r4,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2017-01_r4,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2018-01_r4,0,145955,332559
JRC_GSW1_4_Monthlyhistory_Indus_2019-01_r4,0,499932,68
JRC_GSW1_4_Monthlyhistory_Indus_2020-01_r4,0,500000,0
JRC_GSW1_4_Monthlyhistory_Indus_2021-01_r4,0,284194,197489
