Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-01_r10,0,433957,48762
JRC_GSW1_4_Monthlyhistory_Indus_2000-01_r10,0,67854,408309
JRC_GSW1_4_Monthlyhistory_Indus_2001-01_r10,0,19815,456080
JRC_GSW1_4_Monthlyhistory_Indus_2002-01_r10,0,58610,424542
JRC_GSW1_4_Monthlyhistory_Indus_2003-01_r10,0,475277,22220
JRC_GSW1_4_Monthlyhistory_Indus_2004-01_r10,0,310493,177801
JRC_GSW1_4_Monthlyhistory_Indus_2005-01_r10,0,126666,355408
JRC_GSW1_4_Monthlyhistory_Indus_2006-01_r10,0,359860,119519
JRC_GSW1_4_Monthlyhistory_Indus_2007-01_r10,0,404178,76750
JRC_GSW1_4_Monthlyhistory_Indus_2008-01_r10,0,156683,319448
JRC_GSW1_4_Monthlyhistory_Indus_2009-01_r10,0,298350,185065
JRC_GSW1_4_Monthlyhistory_Indus_2010-01_r10,0,484518,6354
JRC_GSW1_4_Monthlyhistory_Indus_2011-01_r10,0,42464,434614
JRC_GSW1_4_Monthlyhistory_Indus_2012-01_r10,0,271201,204214
JRC_GSW1_4_Monthlyhistory_Indus_2013-01_r10,0,441562,37311
JRC_GSW1_4_Monthlyhistory_Indus_2014-01_r10,0,6959,467524
JRC_GSW1_4_Monthlyhistory_Indus_2015-01_r10,0,77939,419559
JRC_GSW1_4_Monthlyhistory_Indus_2016-01_r10,0,496493,3277
JRC_GSW1_4_Monthlyhistory_Indus_2017-01_r10,0,98225,377795
JRC_GSW1_4_Monthlyhistory_Indus_2018-01_r10,0,339381,143292
JRC_GSW1_4_Monthlyhistory_Indus_2019-01_r10,0,111138,363296
JRC_GSW1_4_Monthlyhistory_Indus_2020-01_r10,0,30754,444819
JRC_GSW1_4_Monthlyhistory_Indus_2021-01_r10,0,205461,271123
