Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Indus_1999-01_r15,0,497524,781
JRC_GSW1_4_Monthlyhistory_Indus_2000-01_r15,0,98445,378702
JRC_GSW1_4_Monthlyhistory_Indus_2001-01_r15,0,12151,470752
JRC_GSW1_4_Monthlyhistory_Indus_2002-01_r15,0,28977,457924
JRC_GSW1_4_Monthlyhistory_Indus_2003-01_r15,0,274902,209465
JRC_GSW1_4_Monthlyhistory_Indus_2004-01_r15,0,75830,406413
JRC_GSW1_4_Monthlyhistory_Indus_2005-01_r15,0,81625,415517
JRC_GSW1_4_Monthlyhistory_Indus_2006-01_r15,0,177499,305460
JRC_GSW1_4_Monthlyhistory_Indus_2007-01_r15,0,343412,137200
JRC_GSW1_4_Monthlyhistory_Indus_2008-01_r15,0,307459,178753
JRC_GSW1_4_Monthlyhistory_Indus_2009-01_r15,0,282692,201197
JRC_GSW1_4_Monthlyhistory_Indus_2010-01_r15,0,267810,219742
JRC_GSW1_4_Monthlyhistory_Indus_2011-01_r15,0,33895,440974
JRC_GSW1_4_Monthlyhistory_Indus_2012-01_r15,0,148249,328226
JRC_GSW1_4_Monthlyhistory_Indus_2013-01_r15,0,443198,42087
JRC_GSW1_4_Monthlyhistory_Indus_2014-01_r15,0,26229,452507
JRC_GSW1_4_Monthlyhistory_Indus_2015-01_r15,0,30103,451197
JRC_GSW1_4_Monthlyhistory_Indus_2016-01_r15,0,499996,1
JRC_GSW1_4_Monthlyhistory_Indus_2017-01_r15,0,258573,222255
JRC_GSW1_4_Monthlyhistory_Indus_2018-01_r15,0,43736,438647
JRC_GSW1_4_Monthlyhistory_Indus_2019-01_r15,0,274749,208426
JRC_GSW1_4_Monthlyhistory_Indus_2020-01_r15,0,16214,462641
JRC_GSW1_4_Monthlyhistory_Indus_2021-01_r15,0,48412,431266
