Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.24801187813282013,1.1073241233825684,0.686488,0.23502549570706424,0.985553508108624,0.37954151442054873,0.23421859788332094
0.15587347447872163,0.15742127597332,0.9278537142857143,0.6213903404068112,0.6615697473809401,0.640850879837971,0.47150888032180965
0.1520269730261394,0.1597122699022293,0.9262045714285714,0.6039403264228079,0.7016966075191061,0.6491588391504852,0.4805589716723196
0.15514398344925473,0.17175596952438354,0.923335,0.5824177078505991,0.7491913400336239,0.6553609765526913,0.48738803881543946
0.14861703898225512,0.1505982130765915,0.9294678571428572,0.643234184144693,0.6176385513864315,0.6301765729433593,0.4600421926623264
0.1558064096740314,0.1539880335330963,0.9290987142857143,0.6263610299508662,0.6723440493932297,0.648538483382184,0.47987935683527577
0.15094661244324276,0.15783077478408813,0.9256792857142857,0.7507202634106187,0.3535169183558104,0.48067990908192504,0.31637830102770914
0.1467694190996034,0.15013664960861206,0.9315452857142857,0.6440384593431432,0.6626929881876179,0.6532325703745033,0.48503739844388083
0.1519969574042729,0.14535032212734222,0.933505,0.6788048273986054,0.6008912512021614,0.6374761771616962,0.46786424316145564
0.1488615280815533,0.14498485624790192,0.9343167142857143,0.6724406110801131,0.6334931320799043,0.6523860970466846,0.48410460564184676
0.14948036883558546,0.17243318259716034,0.9229585714285714,0.574802592910334,0.7998032493227518,0.6688884440967972,0.5025036715596195
0.14593167794602258,0.15817755460739136,0.9256222857142857,0.5917428516854113,0.7596323405255005,0.6652586343243567,0.49841763463111377
0.1489638890538897,0.16214735805988312,0.9236881428571428,0.5789346970449333,0.7908819275693216,0.6685113626279657,0.5020781581338988
0.14094320493085044,0.14814743399620056,0.9338795714285715,0.7057471394413897,0.54953491957449,0.6179211990282166,0.4470954902091954
0.14653041809797288,0.14197473227977753,0.9367071428571428,0.7086309935994642,0.5935086959394478,0.6459808579560617,0.4770839923141202
0.14620875247887202,0.1430177241563797,0.9348535714285714,0.7268456917059796,0.5293621020020115,0.6125810795312147,0.4415256780008695
0.1490584318126951,0.1416674703359604,0.9365531428571429,0.7164001892406809,0.5758539933780182,0.6384841548665219,0.46895095429750744
0.13985636170421328,0.1456611603498459,0.9319525714285715,0.6283687445215382,0.7357403478375779,0.6778288353243072,0.5126634534421778
0.14339688100985118,0.1410810500383377,0.9362685714285714,0.7360530329366044,0.5378326591441346,0.6215210084176199,0.450874487179645
0.1469193696975708,0.14800801873207092,0.9369484285714286,0.6875406839917881,0.6451484072739019,0.6656703054304213,0.4988799306045196
0.14032803497144153,0.155146986246109,0.9267484285714286,0.5913111602046884,0.8001438922863456,0.6800564810649289,0.5152163492674275
