Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.14220180279678768,0.13356782495975494,0.9399298571428572,0.7016233615500085,0.6656956384486062,0.6831874809286836,0.5188190961386838
0.1405898912085427,0.12934604287147522,0.94281,0.7348794792634054,0.6448356617943956,0.6869193230518972,0.5231356573218742
0.14339006940523782,0.13110262155532837,0.9414861428571428,0.7120167946467063,0.6692988187617922,0.6899972677781738,0.5267143730363876
0.13697794797243895,0.12965717911720276,0.9414157142857142,0.7013142351953523,0.6930248948338265,0.6971449249675057,0.5350901557106175
0.14006198363171685,0.1268058866262436,0.9436618571428571,0.7385373159164655,0.6516617356639969,0.6923850344964761,0.5295022256263787
0.13693820216037608,0.1277160346508026,0.9430584285714285,0.7153377263731807,0.6888916623229795,0.7018656629898927,0.5406725968026127
0.1359402283474251,0.12796291708946228,0.9429502857142857,0.7092860337303857,0.7009316291396562,0.7050840848735848,0.5445018295297972
0.13482808901204002,0.12467187643051147,0.9451358571428572,0.7333703143808084,0.6852341553302548,0.7084855555563989,0.5485695948693957
0.13332562617681645,0.13055717945098877,0.9419255714285715,0.6897405842935179,0.7326877757629595,0.7105658305904365,0.5510679392929437
0.1315862641290382,0.1271658092737198,0.9446578571428571,0.7654648867161794,0.6216690036927459,0.6861137151603199,0.5222017484138965
0.132160942863535,0.12104952335357666,0.9469192857142857,0.7684096963978465,0.6504841681777804,0.7045464846387073,0.5438608767387646
0.12860959630321572,0.12057576328516006,0.947642,0.7603012804917406,0.6745171165747763,0.7148447894087386,0.5562322616891231
0.13097906140265642,0.12286380678415298,0.9458862857142857,0.7710470861467552,0.6312642699301829,0.6941888815332697,0.5316150794828421
0.12823377273700856,0.12082187086343765,0.9468052857142857,0.72372239180661,0.7331341355083583,0.7283978622700288,0.5728189979063297
0.1288991622902729,0.11807578802108765,0.9488667142857143,0.7633572730266054,0.6876127829208666,0.7235079962087242,0.5667939901384824
0.12737977063214337,0.12314880639314651,0.9455925714285714,0.7128309832195495,0.7381806435509093,0.7252843798463591,0.5689774004330008
0.1278880293722506,0.11915396898984909,0.9480207142857143,0.7852864466228977,0.6410254527835082,0.7058604786522394,0.5454284232948334
0.12673919482363594,0.12257973849773407,0.9463447142857143,0.7167943633664238,0.7414945710027677,0.7289352835849333,0.5734840045287664
0.12152855015463299,0.11357729882001877,0.951066,0.788218466646801,0.6796722779764046,0.7299320371509217,0.5747188800145014
0.12108718576254668,0.11352439224720001,0.9512341428571428,0.7839707623066481,0.6885069707003003,0.7331443084997854,0.5787117770545701
0.12120197768564578,0.11654163151979446,0.948769,0.7739696231269351,0.6687482105232246,0.7175218721126331,0.5594807868533482
0.12491466518905428,0.11414523422718048,0.9512248571428571,0.7716759907915934,0.7082437065478332,0.7386004321109585,0.5855404194778742
0.11731404452412217,0.11367541551589966,0.9507221428571428,0.7521825509962156,0.736010512946635,0.744008662050172,0.5923676697202606
0.12122939113113615,0.11110197007656097,0.9522802857142857,0.7628757429260111,0.7393464647280362,0.7509268345059815,0.6011872284590983
0.12166730921577525,0.11043532192707062,0.9526041428571429,0.7774843738580285,0.718498234382915,0.7468284013463985,0.5959506281093391
0.11961464059573633,0.11243605613708496,0.9515154285714286,0.7628322586898426,0.7280186178999067,0.7450189625017279,0.5936495773568641
0.12088882509205076,0.11188743263483047,0.9517561428571428,0.7471446051968618,0.7620476753320168,0.7545225573610814,0.6058098938848689
0.11749792292162224,0.10693676769733429,0.9544602857142858,0.7807708105678393,0.7396151615484572,0.7596359605799898,0.6124298483654791
0.11638812030907031,0.10727903991937637,0.9545035714285715,0.8039404374314733,0.7040972594392606,0.7507136723736975,0.6009140224884119
0.11908359798016371,0.10868969559669495,0.9539811428571429,0.81974447736517,0.6755698795269174,0.7407066952362706,0.5881923555332833
0.11534362065571326,0.10634712874889374,0.9546854285714286,0.7984827430063935,0.7146043329197653,0.7542186262674475,0.605418127265535
0.11551818913883632,0.10456289350986481,0.9557587142857142,0.8161475518689154,0.703840308927929,0.7558449114679706,0.607516633926874
0.11603344038680748,0.10384875535964966,0.9560068571428572,0.777749820968897,0.767022237231395,0.7723487805455018,0.6291272051101712
0.11624869124756919,0.10804497450590134,0.9546652857142857,0.8216183045188308,0.6821507491942767,0.7454170447188615,0.5941552462362456
0.11354105616057361,0.10628977417945862,0.9550671428571429,0.7679204487476554,0.7712714645445001,0.7695923088531114,0.6254774855444526
0.11202671102903507,0.10082779079675674,0.958142,0.7954240593925238,0.7670648176018442,0.7809870777547225,0.6406716971598929
0.1138537308132207,0.10031666606664658,0.9580284285714286,0.8305360764204216,0.7143782164697936,0.7680903513127162,0.6234956858493552
0.11243061307403776,0.10326635837554932,0.9564398571428572,0.8078030945281123,0.7247164367571377,0.7640074639398985,0.6181327489041953
0.11246971427290528,0.10444366186857224,0.9559748571428571,0.7919504178560859,0.7425913826139943,0.7664770755378947,0.6213723801461798
0.112526782684856,0.10186757147312164,0.9568168571428571,0.7650288900052756,0.8027060559564799,0.7834147278157045,0.6439455956992945
0.11064220716555913,0.09806545078754425,0.9592625714285714,0.7990488520810893,0.7766072254483787,0.7876682238745736,0.649713419532676
0.11077665040890376,0.10568887740373611,0.9551981428571429,0.7799037157787291,0.7516477869219531,0.7655151014426652,0.6201089234362243
0.11096723819220508,0.09974755346775055,0.9578784285714286,0.8460971832904387,0.6931570408110826,0.762029053583434,0.6155467992114074
0.11059788476537775,0.10162032395601273,0.9569108571428572,0.7901692649584676,0.75856783126427,0.7740461400622672,0.6313827668046019
0.11221337621962582,0.09720105677843094,0.9596585714285715,0.8211407130785849,0.7483808447064524,0.7830742781817539,0.6434856821102759
0.10998962212491918,0.09796964377164841,0.9590411428571428,0.824989245397772,0.7349298525104065,0.7773598326424815,0.6358042647352101
0.10808750490347545,0.1014714390039444,0.9573892857142857,0.8187526022150055,0.7218400593188609,0.767248139896919,0.6223865197273055
0.10852570003933376,0.09862464666366577,0.958728,0.8264401170040439,0.7288760984634359,0.7745980426424327,0.6321175170249937
0.11024311543614776,0.09569427371025085,0.9604237142857143,0.8222241008324547,0.7568822359099352,0.788201277364171,0.6504391056377126
0.10833785186211269,0.09434320032596588,0.9612978571428571,0.8201945446312864,0.7713067034717684,0.794999754073861,0.6597506986090615
0.1101001285844379,0.09472493082284927,0.9608451428571428,0.8110338882273909,0.7790886332435231,0.7947403737276305,0.6593935085883578
0.10675636927286784,0.09326959401369095,0.961409,0.8294339477431023,0.7595574578050553,0.7929592804155269,0.6569449294871388
0.10625332649107333,0.09519451856613159,0.9606348571428571,0.8040923700380801,0.7871950548038733,0.7955539991304463,0.6605144593913663
0.10891757270804157,0.0925314724445343,0.9619888571428571,0.8342125142749455,0.7604487090072166,0.795624575622855,0.6606117656662751
0.10600707238471066,0.09490600973367691,0.9607012857142857,0.8375061519839316,0.739581390909825,0.7855035918212673,0.6467730876200896
0.10603728393713634,0.09192541986703873,0.9622724285714286,0.8363871051018104,0.7611255900684957,0.7969834991870669,0.6624875873676784
0.10672932697667016,0.09175529330968857,0.9621934285714285,0.8422095008932872,0.7523848678173155,0.7947672416734652,0.6594305010237186
0.1071757663179327,0.09359848499298096,0.9614022857142858,0.8209220550583685,0.7716135757967301,0.7955044648060658,0.6604461714986621
