Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.16571260791043846,0.15184685587882996,0.9279875714285715,0.7357368157454471,0.4055046140970392,0.5228423464910827,0.35395162137846004
0.16355779523752173,0.14995035529136658,0.9315297142857143,0.6648178674059686,0.5975068458957662,0.6293677416960132,0.4591805992329331
0.16200486236080833,0.15098489820957184,0.9310932857142857,0.6968354656069353,0.5164705277763503,0.5932468522499109,0.4217135417103766
0.169875333959959,0.1584726870059967,0.9290325714285714,0.6222768644446774,0.6885407413389324,0.6537339316657536,0.4855904393955554
0.1793552910795017,0.15130579471588135,0.9313927142857142,0.6775079201199332,0.562693722331936,0.6147862419017047,0.4438204849666814
0.16914166510105133,0.15208928287029266,0.9313627142857143,0.6653707660652105,0.5925513717486584,0.6268533612717683,0.45650868129593325
0.17797748744487762,0.15995122492313385,0.9271608571428571,0.7464633812752847,0.38064355090923774,0.5041872496013069,0.33706575202472444
0.16066320073239657,0.15006564557552338,0.9309467142857143,0.7056703647909713,0.49796715438320865,0.5838978228738135,0.41232746641119195
0.15236856742781035,0.14941811561584473,0.9305382857142858,0.7165239347337584,0.47333514422265127,0.5700775259598788,0.39867722642974807
0.15755524653561262,0.14785802364349365,0.9319335714285715,0.6656749919834681,0.6035209561495599,0.6330760955196572,0.46313923799608336
0.16372322975372783,0.14923390746116638,0.9316232857142858,0.6689693626796304,0.5883696857128174,0.6260861685232014,0.4556953676274087
0.16420932570282293,0.15021568536758423,0.9301764285714286,0.7129011686868105,0.4727287410159089,0.5684891536290383,0.39712528554723925
0.1630141736597431,0.15702833235263824,0.9300531428571429,0.6293946124386779,0.6836190378304567,0.6553871534889352,0.4874169953005443
0.16521905256169184,0.15478579699993134,0.9308462857142857,0.709186675020442,0.49028653652735055,0.5797623078191873,0.40821498472480816
0.15021133498877895,0.14895547926425934,0.93134,0.7001579734660497,0.5147540983606558,0.5933090874628315,0.4217764415586603
0.16152279778402678,0.15063898265361786,0.9312348571428571,0.6808116510972246,0.5520515662969027,0.6097077648821638,0.43854647928065793
0.15408640187613817,0.14811930060386658,0.9322004285714286,0.6695651888255236,0.5985361162297285,0.6320614072150842,0.4620539332312446
0.17418748049103483,0.153126522898674,0.9297911428571428,0.6305052593613328,0.672492346545484,0.6508223184064615,0.48238443852537144
0.1730406110992237,0.15011823177337646,0.9314101428571429,0.6976751507138248,0.5206434040803741,0.5962971900584623,0.4248030180144024
0.16317225597342666,0.14904728531837463,0.931578,0.6824261264042256,0.5550600897124357,0.6121886482626164,0.44111805793793596
0.15494090774837804,0.14810723066329956,0.9316457142857143,0.6978844527103191,0.5245182177912534,0.5989075747186368,0.427457578038341
0.16267260833054173,0.1470203846693039,0.9324277142857142,0.6683393341154578,0.6064281676491965,0.6358803424067003,0.46614704132962687
0.15947705203173113,0.15418772399425507,0.9314224285714285,0.6453496107081295,0.6552487648021849,0.6502615153831078,0.4817685224169015
0.16022011850561416,0.1505080908536911,0.9300428571428572,0.7250659208573358,0.45259703552524355,0.5573117241429186,0.3863008617102869
0.16495383105107717,0.15256550908088684,0.9306364285714286,0.6351422338834315,0.6746096187588556,0.6542812814402211,0.48619467977710007
0.1739006408927392,0.15013740956783295,0.9311871428571429,0.6530158023592255,0.6246540344901,0.6385201305767139,0.46898976982097185
0.16059616481771274,0.1464429646730423,0.9325184285714285,0.661862613702642,0.626487926996689,0.6436896228414707,0.47458873255102607
0.15028075052767384,0.14629501104354858,0.9328264285714286,0.7000975576425215,0.5415914780527556,0.6107275817450141,0.43960246652857793
0.16577107748206782,0.1589551866054535,0.9289458571428572,0.7207435430296446,0.44030158648587137,0.5466532133472242,0.37613405029520114
0.15771158769422647,0.14895936846733093,0.930769,0.7261318795670011,0.4631085138716569,0.5655338609021984,0.39424692259232225
0.1613967266617989,0.14749035239219666,0.9326422857142858,0.7045163985142475,0.5299743783632986,0.6049063263052226,0.43359549090577104
0.15839013137987681,0.14580051600933075,0.9329521428571429,0.6845823642025463,0.5765000403779375,0.6259095506706105,0.45550826073791517
0.1565235386393508,0.14619547128677368,0.9328882857142857,0.6680372654407098,0.6166533297115547,0.641317692617794,0.47201445778257806
0.16188028257112114,0.14604894816875458,0.9333101428571429,0.6929344889446042,0.5648800041112082,0.622388816673394,0.4517884467012468
0.17088928073644638,0.14944055676460266,0.9317905714285715,0.6835703710916721,0.5565929830486077,0.6135812200858195,0.44256557179916456
0.1658066439689422,0.14789451658725739,0.9323045714285715,0.7074995343210401,0.5186494681124415,0.5985312656735031,0.4270742907162599
0.159338862920294,0.14789479970932007,0.932785,0.6557783591188343,0.6507396504004758,0.6532492886342884,0.4850558333634307
0.1721495216598316,0.15146596729755402,0.9325547142857142,0.7015261933512598,0.533988679494615,0.6063982779189965,0.43513025874673067
0.15067825071057495,0.14600619673728943,0.933135,0.700452078204636,0.5464485768612394,0.6139399153242069,0.4429388899600344
0.15078887130532945,0.1459738314151764,0.933089,0.7063105289297243,0.5345627803513615,0.6085509573170885,0.4373505163679697
0.16717957735669856,0.15180428326129913,0.9311754285714285,0.7216538874763936,0.47635100908136524,0.5738884014491114,0.4024147914036006
0.1568420553693966,0.1509663462638855,0.9330727142857143,0.7018455075810519,0.5426427727162606,0.6120610346949135,0.4409855548369699
0.1615025647440735,0.14527881145477295,0.9335088571428571,0.6931958075666648,0.5679927760199099,0.6243795990373797,0.45388945860388275
0.16229946972156056,0.14564326405525208,0.9335684285714285,0.6911988558725034,0.5733784587374186,0.6268000067413728,0.4564520898765559
0.16176315914003217,0.14753443002700806,0.933111,0.6987520683691726,0.5493513834949675,0.6151099332435137,0.4441579501571168
0.15998962415116175,0.14835716784000397,0.9331755714285714,0.6759886334382859,0.6014712252134524,0.636556536521806,0.46687417085702043
0.15803266803220828,0.14597289264202118,0.9335818571428571,0.6938826036878761,0.5678841226608327,0.6245923361209373,0.4541143346252699
0.15917139302711097,0.14676512777805328,0.9335104285714285,0.6662534193134543,0.6344181539206978,0.6499461862969479,0.48142242901726673
0.1506660177695508,0.1504179984331131,0.9332504285714286,0.6610565262323779,0.6442967998649174,0.6525690720913581,0.4843061403557179
0.15678829684549447,0.1451999992132187,0.9335354285714286,0.6939986300458629,0.56678584276097,0.6239743697506159,0.4534612990003172
0.16202482687575476,0.14397336542606354,0.9338792857142857,0.6702672842126289,0.6306563984348044,0.6498587996952827,0.48132654536326586
0.15567598309443922,0.14408813416957855,0.934118,0.6858879959963547,0.5956494607709983,0.6375916877140428,0.46798869469919824
0.16315012592442182,0.15119493007659912,0.9298482857142857,0.7467526564452075,0.42214032434495974,0.5393725752106799,0.3692745775251199
0.1550258810118753,0.14585687220096588,0.9334965714285715,0.706024718263413,0.5422654225367622,0.6134035344140314,0.44238071395545503
0.1659781134554318,0.14779913425445557,0.9337081428571429,0.670547204566744,0.6264262588739694,0.6477362700094207,0.479001437104235
