Date_Reach,no-data: -1,non-water: 0,water: 1
JRC_GSW1_4_Monthlyhistory_Ganges_1999-02_r9,0,500000,0
JRC_GSW1_4_Monthlyhistory_Ganges_2000-02_r9,0,99007,380554
JRC_GSW1_4_Monthlyhistory_Ganges_2001-02_r9,0,7397,471073
JRC_GSW1_4_Monthlyhistory_Ganges_2002-02_r9,0,2501,476390
JRC_GSW1_4_Monthlyhistory_Ganges_2003-02_r9,0,19971,462228
JRC_GSW1_4_Monthlyhistory_Ganges_2004-02_r9,0,1747,471385
JRC_GSW1_4_Monthlyhistory_Ganges_2005-02_r9,0,86533,396912
JRC_GSW1_4_Monthlyhistory_Ganges_2006-02_r9,0,359,481689
JRC_GSW1_4_Monthlyhistory_Ganges_2007-02_r9,0,1790,477532
JRC_GSW1_4_Monthlyhistory_Ganges_2008-02_r9,0,9032,472710
JRC_GSW1_4_Monthlyhistory_Ganges_2009-02_r9,0,1203,475768
JRC_GSW1_4_Monthlyhistory_Ganges_2010-02_r9,0,1339,478004
JRC_GSW1_4_Monthlyhistory_Ganges_2011-02_r9,0,332414,149791
JRC_GSW1_4_Monthlyhistory_Ganges_2012-02_r9,0,85507,395125
JRC_GSW1_4_Monthlyhistory_Ganges_2013-02_r9,0,95519,380109
JRC_GSW1_4_Monthlyhistory_Ganges_2014-02_r9,0,69448,404757
JRC_GSW1_4_Monthlyhistory_Ganges_2015-02_r9,0,9981,470850
JRC_GSW1_4_Monthlyhistory_Ganges_2016-02_r9,0,2911,477869
JRC_GSW1_4_Monthlyhistory_Ganges_2017-02_r9,0,905,473610
JRC_GSW1_4_Monthlyhistory_Ganges_2018-02_r9,0,69834,410285
JRC_GSW1_4_Monthlyhistory_Ganges_2019-02_r9,0,5146,471782
JRC_GSW1_4_Monthlyhistory_Ganges_2020-02_r9,0,14298,460561
JRC_GSW1_4_Monthlyhistory_Ganges_2021-02_r9,0,38903,437024
